idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
193,7,0,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",No.,Wait no.,She did not,She does not
194,7,0,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",No.,Wait no.,She does not,She did not
195,7,1,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",No.,"Hey, wait a minute.",She did not,She does not
196,7,1,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",No.,"Hey, wait a minute.",She does not,She did not
197,7,2,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",No.,Hold on.,She did not,She does not
198,7,2,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",No.,Hold on.,She does not,She did not
199,7,3,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",No.,"Hang on, hang on.",She did not,She does not
200,7,3,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",No.,"Hang on, hang on.",She does not,She did not
201,7,4,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",That's not true.,Wait no.,She did not,She does not
202,7,4,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",That's not true.,Wait no.,She does not,She did not
203,7,5,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",That's not true.,"Hey, wait a minute.",She did not,She does not
204,7,5,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",That's not true.,"Hey, wait a minute.",She does not,She did not
205,7,6,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",That's not true.,Hold on.,She did not,She does not
206,7,6,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",That's not true.,Hold on.,She does not,She did not
207,7,7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",That's not true.,"Hang on, hang on.",She did not,She does not
208,7,7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",That's not true.,"Hang on, hang on.",She does not,She did not
209,7,8,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I doubt that.,Wait no.,She did not,She does not
210,7,8,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I doubt that.,Wait no.,She does not,She did not
211,7,9,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I doubt that.,"Hey, wait a minute.",She did not,She does not
212,7,9,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I doubt that.,"Hey, wait a minute.",She does not,She did not
213,7,10,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I doubt that.,Hold on.,She did not,She does not
214,7,10,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I doubt that.,Hold on.,She does not,She did not
215,7,11,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I doubt that.,"Hang on, hang on.",She did not,She does not
216,7,11,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I doubt that.,"Hang on, hang on.",She does not,She did not
217,7,12,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I don't think so.,Wait no.,She did not,She does not
218,7,12,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I don't think so.,Wait no.,She does not,She did not
219,7,13,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I don't think so.,"Hey, wait a minute.",She did not,She does not
220,7,13,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I don't think so.,"Hey, wait a minute.",She does not,She did not
221,7,14,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I don't think so.,Hold on.,She did not,She does not
222,7,14,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I don't think so.,Hold on.,She does not,She did not
223,7,15,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",I don't think so.,"Hang on, hang on.",She did not,She does not
224,7,15,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",I don't think so.,"Hang on, hang on.",She does not,She did not
225,8,0,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",No.,Wait no.,She did not,She does not
226,8,0,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",No.,Wait no.,She does not,She did not
227,8,1,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",No.,"Hey, wait a minute.",She did not,She does not
228,8,1,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",No.,"Hey, wait a minute.",She does not,She did not
229,8,2,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",No.,Hold on.,She did not,She does not
230,8,2,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",No.,Hold on.,She does not,She did not
231,8,3,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",No.,"Hang on, hang on.",She did not,She does not
232,8,3,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",No.,"Hang on, hang on.",She does not,She did not
233,8,4,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",That's not true.,Wait no.,She did not,She does not
234,8,4,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",That's not true.,Wait no.,She does not,She did not
235,8,5,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",That's not true.,"Hey, wait a minute.",She did not,She does not
236,8,5,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",That's not true.,"Hey, wait a minute.",She does not,She did not
237,8,6,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",That's not true.,Hold on.,She did not,She does not
238,8,6,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",That's not true.,Hold on.,She does not,She did not
239,8,7,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",That's not true.,"Hang on, hang on.",She did not,She does not
240,8,7,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",That's not true.,"Hang on, hang on.",She does not,She did not
241,8,8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I doubt that.,Wait no.,She did not,She does not
242,8,8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I doubt that.,Wait no.,She does not,She did not
243,8,9,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I doubt that.,"Hey, wait a minute.",She did not,She does not
244,8,9,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I doubt that.,"Hey, wait a minute.",She does not,She did not
245,8,10,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I doubt that.,Hold on.,She did not,She does not
246,8,10,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I doubt that.,Hold on.,She does not,She did not
247,8,11,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I doubt that.,"Hang on, hang on.",She did not,She does not
248,8,11,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I doubt that.,"Hang on, hang on.",She does not,She did not
249,8,12,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I don't think so.,Wait no.,She did not,She does not
250,8,12,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I don't think so.,Wait no.,She does not,She did not
251,8,13,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I don't think so.,"Hey, wait a minute.",She did not,She does not
252,8,13,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I don't think so.,"Hey, wait a minute.",She does not,She did not
253,8,14,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I don't think so.,Hold on.,She did not,She does not
254,8,14,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I don't think so.,Hold on.,She does not,She did not
255,8,15,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",I don't think so.,"Hang on, hang on.",She did not,She does not
256,8,15,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",I don't think so.,"Hang on, hang on.",She does not,She did not
257,9,0,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",No.,Wait no.,He did not,He does not
258,9,0,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",No.,Wait no.,He does not,He did not
259,9,1,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",No.,"Hey, wait a minute.",He did not,He does not
260,9,1,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",No.,"Hey, wait a minute.",He does not,He did not
261,9,2,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",No.,Hold on.,He did not,He does not
262,9,2,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",No.,Hold on.,He does not,He did not
263,9,3,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",No.,"Hang on, hang on.",He did not,He does not
264,9,3,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",No.,"Hang on, hang on.",He does not,He did not
265,9,4,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",That's not true.,Wait no.,He did not,He does not
